feature,stat,value,cluster,k,n_transfused,n_control
phenylephrine_rate_mcgkgmin_std,missing_rate,0.0,2,3,7511,2935
phosphorus_max,mean,3.932325921981094,2,3,7511,2935
phosphorus_max,median,3.5,2,3,7511,2935
phosphorus_max,missing_rate,0.0,2,3,7511,2935
phosphorus_mean,mean,3.6641233974032743,2,3,7511,2935
phosphorus_mean,median,3.5,2,3,7511,2935
phosphorus_mean,missing_rate,0.0,2,3,7511,2935
phosphorus_median,mean,3.6717813872986285,2,3,7511,2935
phosphorus_median,median,3.5,2,3,7511,2935
phosphorus_median,missing_rate,0.0,2,3,7511,2935
phosphorus_min,mean,3.3392757289309016,2,3,7511,2935
phosphorus_min,median,3.5,2,3,7511,2935
phosphorus_min,missing_rate,0.0,2,3,7511,2935
phosphorus_std,mean,0.2179006242440934,2,3,7511,2935
phosphorus_std,median,0.0,2,3,7511,2935
phosphorus_std,missing_rate,0.0,2,3,7511,2935
platelets_delta,mean,-52.92239368574746,2,3,7511,2935
platelets_delta,median,-52.39402746300494,2,3,7511,2935
platelets_delta,missing_rate,0.0,2,3,7511,2935
platelets_max,mean,263.3343096791373,2,3,7511,2935
platelets_max,median,250.0,2,3,7511,2935
platelets_max,missing_rate,0.0,2,3,7511,2935
platelets_mean,mean,214.6477907294854,2,3,7511,2935
platelets_mean,median,222.1225806451613,2,3,7511,2935
platelets_mean,missing_rate,0.0,2,3,7511,2935
platelets_median,mean,214.6484489415524,2,3,7511,2935
platelets_median,median,250.0,2,3,7511,2935
platelets_median,missing_rate,0.0,2,3,7511,2935
platelets_min,mean,172.3147383837039,2,3,7511,2935
platelets_min,median,172.0,2,3,7511,2935
platelets_min,missing_rate,0.0,2,3,7511,2935
platelets_post_mean,mean,161.72539704373793,2,3,7511,2935
platelets_post_mean,median,142.14225941422595,2,3,7511,2935
platelets_post_mean,missing_rate,0.0,2,3,7511,2935
platelets_pre_mean,mean,214.6477907294854,2,3,7511,2935
platelets_pre_mean,median,222.1225806451613,2,3,7511,2935
platelets_pre_mean,missing_rate,0.0,2,3,7511,2935
platelets_slope,mean,-0.33023303111504304,2,3,7511,2935
platelets_slope,median,-0.07038981367390353,2,3,7511,2935
platelets_slope,missing_rate,0.0,2,3,7511,2935
platelets_std,mean,33.984094100950514,2,3,7511,2935
platelets_std,median,30.373672810511415,2,3,7511,2935
platelets_std,missing_rate,0.0,2,3,7511,2935
potassium_max,mean,4.285700971907868,2,3,7511,2935
potassium_max,median,4.0,2,3,7511,2935
potassium_max,missing_rate,0.0,2,3,7511,2935
potassium_mean,mean,4.093336201061976,2,3,7511,2935
potassium_mean,median,4.0,2,3,7511,2935
potassium_mean,missing_rate,0.0,2,3,7511,2935
potassium_median,mean,4.095673012914392,2,3,7511,2935
potassium_median,median,4.0,2,3,7511,2935
potassium_median,missing_rate,0.0,2,3,7511,2935
potassium_min,mean,3.8908401011849287,2,3,7511,2935
potassium_min,median,4.0,2,3,7511,2935
potassium_min,missing_rate,0.0,2,3,7511,2935
potassium_std,mean,0.14754974120072117,2,3,7511,2935
potassium_std,median,0.058962218495207094,2,3,7511,2935
potassium_std,missing_rate,0.0,2,3,7511,2935
pt_max,mean,15.959339635201701,2,3,7511,2935
pt_max,median,14.2,2,3,7511,2935
pt_max,missing_rate,0.0,2,3,7511,2935
pt_mean,mean,14.156451966104466,2,3,7511,2935
pt_mean,median,12.960294117647061,2,3,7511,2935
pt_mean,missing_rate,0.0,2,3,7511,2935
pt_median,mean,14.071847956330714,2,3,7511,2935
pt_median,median,12.2,2,3,7511,2935
pt_median,missing_rate,0.0,2,3,7511,2935
pt_min,mean,12.200758886965781,2,3,7511,2935
pt_min,median,12.2,2,3,7511,2935
pt_min,missing_rate,0.0,2,3,7511,2935
pt_std,mean,1.3986951494787998,2,3,7511,2935
pt_std,median,0.6829999186595038,2,3,7511,2935
pt_std,missing_rate,0.0,2,3,7511,2935
ptt_max,mean,39.24280388763147,2,3,7511,2935
ptt_max,median,30.0,2,3,7511,2935
ptt_max,missing_rate,0.0,2,3,7511,2935
ptt_mean,mean,33.96741439440574,2,3,7511,2935
ptt_mean,median,30.0,2,3,7511,2935
ptt_mean,missing_rate,0.0,2,3,7511,2935
ptt_median,mean,33.686666222873114,2,3,7511,2935
ptt_median,median,30.0,2,3,7511,2935
ptt_median,missing_rate,0.0,2,3,7511,2935
ptt_min,mean,29.078112102250035,2,3,7511,2935
ptt_min,median,30.0,2,3,7511,2935
ptt_min,missing_rate,0.0,2,3,7511,2935
ptt_std,mean,3.85336580386927,2,3,7511,2935
ptt_std,median,1.0601782980029566,2,3,7511,2935
ptt_std,missing_rate,0.0,2,3,7511,2935
rbc_amount_ml_event_max,mean,552.4344108640661,2,3,7511,2935
rbc_amount_ml_event_max,median,350.0,2,3,7511,2935
rbc_amount_ml_event_max,missing_rate,0.0,2,3,7511,2935
rbc_amount_ml_event_mean,mean,32.90128944199548,2,3,7511,2935
rbc_amount_ml_event_mean,median,7.0588235294117645,2,3,7511,2935
rbc_amount_ml_event_mean,missing_rate,0.0,2,3,7511,2935
rbc_amount_ml_event_median,mean,5.564544667820529,2,3,7511,2935
rbc_amount_ml_event_median,median,0.0,2,3,7511,2935
rbc_amount_ml_event_median,missing_rate,0.0,2,3,7511,2935
rbc_amount_ml_event_min,mean,0.0,2,3,7511,2935
rbc_amount_ml_event_min,median,0.0,2,3,7511,2935
rbc_amount_ml_event_min,missing_rate,0.0,2,3,7511,2935
rbc_amount_ml_event_std,mean,101.72123035916668,2,3,7511,2935
rbc_amount_ml_event_std,median,49.66204344037274,2,3,7511,2935
rbc_amount_ml_event_std,missing_rate,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_max,mean,552.4344108640661,2,3,7511,2935
rbc_totalamount_ml_icu_max,median,350.0,2,3,7511,2935
rbc_totalamount_ml_icu_max,missing_rate,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_mean,mean,32.90128944199548,2,3,7511,2935
rbc_totalamount_ml_icu_mean,median,7.0588235294117645,2,3,7511,2935
rbc_totalamount_ml_icu_mean,missing_rate,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_median,mean,5.564544667820529,2,3,7511,2935
rbc_totalamount_ml_icu_median,median,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_median,missing_rate,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_min,mean,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_min,median,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_min,missing_rate,0.0,2,3,7511,2935
rbc_totalamount_ml_icu_std,mean,101.72123035916668,2,3,7511,2935
rbc_totalamount_ml_icu_std,median,49.66204344037274,2,3,7511,2935
rbc_totalamount_ml_icu_std,missing_rate,0.0,2,3,7511,2935
renal_disease_max,mean,0.22793236586340035,2,3,7511,2935
renal_disease_max,median,0.0,2,3,7511,2935
renal_disease_max,missing_rate,0.0,2,3,7511,2935
renal_disease_mean,mean,0.22793236586340035,2,3,7511,2935
renal_disease_mean,median,0.0,2,3,7511,2935
renal_disease_mean,missing_rate,0.0,2,3,7511,2935
renal_disease_median,mean,0.22793236586340035,2,3,7511,2935
renal_disease_median,median,0.0,2,3,7511,2935
renal_disease_median,missing_rate,0.0,2,3,7511,2935
renal_disease_min,mean,0.22793236586340035,2,3,7511,2935
renal_disease_min,median,0.0,2,3,7511,2935
renal_disease_min,missing_rate,0.0,2,3,7511,2935
renal_disease_std,mean,0.0,2,3,7511,2935
renal_disease_std,median,0.0,2,3,7511,2935
renal_disease_std,missing_rate,0.0,2,3,7511,2935
resp_rate_delta,mean,1.1930174772416777,2,3,7511,2935
resp_rate_delta,median,1.117116933428484,2,3,7511,2935
resp_rate_delta,missing_rate,0.0,2,3,7511,2935
resp_rate_max,mean,21.776594328318467,2,3,7511,2935
resp_rate_max,median,20.0,2,3,7511,2935
resp_rate_max,missing_rate,0.0,2,3,7511,2935
resp_rate_mean,mean,17.63859991168334,2,3,7511,2935
resp_rate_mean,median,16.347826086956523,2,3,7511,2935
resp_rate_mean,missing_rate,0.0,2,3,7511,2935
resp_rate_median,mean,17.548761816003196,2,3,7511,2935
resp_rate_median,median,16.0,2,3,7511,2935
resp_rate_median,missing_rate,0.0,2,3,7511,2935
resp_rate_min,mean,13.912128877646118,2,3,7511,2935
resp_rate_min,median,15.0,2,3,7511,2935
resp_rate_min,missing_rate,0.0,2,3,7511,2935
resp_rate_post_mean,mean,18.831617388925014,2,3,7511,2935
resp_rate_post_mean,median,18.397590361445783,2,3,7511,2935
resp_rate_post_mean,missing_rate,0.0,2,3,7511,2935
resp_rate_pre_mean,mean,17.63859991168334,2,3,7511,2935
resp_rate_pre_mean,median,16.347826086956523,2,3,7511,2935
resp_rate_pre_mean,missing_rate,0.0,2,3,7511,2935
resp_rate_slope,mean,0.013540050968524871,2,3,7511,2935
resp_rate_slope,median,0.0,2,3,7511,2935
resp_rate_slope,missing_rate,0.0,2,3,7511,2935
resp_rate_std,mean,2.1621283319640754,2,3,7511,2935
resp_rate_std,median,1.915851460527279,2,3,7511,2935
resp_rate_std,missing_rate,0.0,2,3,7511,2935
rheumatic_disease_max,mean,0.041139661829317005,2,3,7511,2935
rheumatic_disease_max,median,0.0,2,3,7511,2935
rheumatic_disease_max,missing_rate,0.0,2,3,7511,2935
rheumatic_disease_mean,mean,0.041139661829317005,2,3,7511,2935
rheumatic_disease_mean,median,0.0,2,3,7511,2935
rheumatic_disease_mean,missing_rate,0.0,2,3,7511,2935
rheumatic_disease_median,mean,0.041139661829317005,2,3,7511,2935
rheumatic_disease_median,median,0.0,2,3,7511,2935
rheumatic_disease_median,missing_rate,0.0,2,3,7511,2935
rheumatic_disease_min,mean,0.041139661829317005,2,3,7511,2935
rheumatic_disease_min,median,0.0,2,3,7511,2935
rheumatic_disease_min,missing_rate,0.0,2,3,7511,2935
rheumatic_disease_std,mean,0.0,2,3,7511,2935
rheumatic_disease_std,median,0.0,2,3,7511,2935
rheumatic_disease_std,missing_rate,0.0,2,3,7511,2935
rrt_on_max,mean,0.010517907069631207,2,3,7511,2935
rrt_on_max,median,0.0,2,3,7511,2935
rrt_on_max,missing_rate,0.0,2,3,7511,2935
rrt_on_mean,mean,0.004073204626142153,2,3,7511,2935
rrt_on_mean,median,0.0,2,3,7511,2935
rrt_on_mean,missing_rate,0.0,2,3,7511,2935
rrt_on_median,mean,0.0035947277326587672,2,3,7511,2935
rrt_on_median,median,0.0,2,3,7511,2935
rrt_on_median,missing_rate,0.0,2,3,7511,2935
rrt_on_min,mean,0.0,2,3,7511,2935
rrt_on_min,median,0.0,2,3,7511,2935
rrt_on_min,missing_rate,0.0,2,3,7511,2935
rrt_on_std,mean,0.0038692570152178067,2,3,7511,2935
rrt_on_std,median,0.0,2,3,7511,2935
rrt_on_std,missing_rate,0.0,2,3,7511,2935
sapsii_max,mean,40.57475702303289,2,3,7511,2935
sapsii_max,median,39.0,2,3,7511,2935
sapsii_max,missing_rate,0.0,2,3,7511,2935
sapsii_mean,mean,40.57475702303289,2,3,7511,2935
sapsii_mean,median,39.0,2,3,7511,2935
sapsii_mean,missing_rate,0.0,2,3,7511,2935
sapsii_median,mean,40.57475702303289,2,3,7511,2935
sapsii_median,median,39.0,2,3,7511,2935
sapsii_median,missing_rate,0.0,2,3,7511,2935
sapsii_min,mean,40.57475702303289,2,3,7511,2935
sapsii_min,median,39.0,2,3,7511,2935
sapsii_min,missing_rate,0.0,2,3,7511,2935
sapsii_std,mean,0.0,2,3,7511,2935
sapsii_std,median,0.0,2,3,7511,2935
sapsii_std,missing_rate,0.0,2,3,7511,2935
sbp_delta,mean,0.39599137997727546,2,3,7511,2935
sbp_delta,median,-0.003466204506068493,2,3,7511,2935
sbp_delta,missing_rate,0.0,2,3,7511,2935
sbp_max,mean,133.73066169617894,2,3,7511,2935
sbp_max,median,126.0,2,3,7511,2935
sbp_max,missing_rate,0.0,2,3,7511,2935
sbp_mean,mean,116.5834026970953,2,3,7511,2935
sbp_mean,median,118.08196721311475,2,3,7511,2935
sbp_mean,missing_rate,0.0,2,3,7511,2935
sbp_median,mean,116.80078152043669,2,3,7511,2935
sbp_median,median,120.0,2,3,7511,2935
sbp_median,missing_rate,0.0,2,3,7511,2935
sbp_min,mean,99.19116362668088,2,3,7511,2935
sbp_min,median,99.0,2,3,7511,2935
sbp_min,missing_rate,0.0,2,3,7511,2935
sbp_post_mean,mean,116.97939407707258,2,3,7511,2935
sbp_post_mean,median,115.0363951473137,2,3,7511,2935
sbp_post_mean,missing_rate,0.0,2,3,7511,2935
sbp_pre_mean,mean,116.5834026970953,2,3,7511,2935
sbp_pre_mean,median,118.08196721311475,2,3,7511,2935
sbp_pre_mean,missing_rate,0.0,2,3,7511,2935
sbp_slope,mean,-0.017297027448295154,2,3,7511,2935
sbp_slope,median,-0.00822082208220822,2,3,7511,2935
sbp_slope,missing_rate,0.0,2,3,7511,2935
sbp_std,mean,9.367367398247097,2,3,7511,2935
sbp_std,median,9.230941095175375,2,3,7511,2935
sbp_std,missing_rate,0.0,2,3,7511,2935
severe_liver_disease_max,mean,0.10091865264279057,2,3,7511,2935
severe_liver_disease_max,median,0.0,2,3,7511,2935
severe_liver_disease_max,missing_rate,0.0,2,3,7511,2935
severe_liver_disease_mean,mean,0.10091865264279057,2,3,7511,2935
severe_liver_disease_mean,median,0.0,2,3,7511,2935
severe_liver_disease_mean,missing_rate,0.0,2,3,7511,2935
severe_liver_disease_median,mean,0.10091865264279057,2,3,7511,2935
severe_liver_disease_median,median,0.0,2,3,7511,2935
severe_liver_disease_median,missing_rate,0.0,2,3,7511,2935
severe_liver_disease_min,mean,0.10091865264279057,2,3,7511,2935
severe_liver_disease_min,median,0.0,2,3,7511,2935
severe_liver_disease_min,missing_rate,0.0,2,3,7511,2935
severe_liver_disease_std,mean,0.0,2,3,7511,2935
severe_liver_disease_std,median,0.0,2,3,7511,2935
severe_liver_disease_std,missing_rate,0.0,2,3,7511,2935
sodium_max,mean,140.7128211955798,2,3,7511,2935
sodium_max,median,140.0,2,3,7511,2935
sodium_max,missing_rate,0.0,2,3,7511,2935
sodium_mean,mean,139.39335146050468,2,3,7511,2935
sodium_mean,median,140.0,2,3,7511,2935
sodium_mean,missing_rate,0.0,2,3,7511,2935
sodium_median,mean,139.33970177073624,2,3,7511,2935
sodium_median,median,140.0,2,3,7511,2935
sodium_median,missing_rate,0.0,2,3,7511,2935
sodium_min,mean,138.34602582878446,2,3,7511,2935
sodium_min,median,140.0,2,3,7511,2935
sodium_min,missing_rate,0.0,2,3,7511,2935
sodium_std,mean,0.8680756990554316,2,3,7511,2935
sodium_std,median,0.3903123748999234,2,3,7511,2935
sodium_std,missing_rate,0.0,2,3,7511,2935
sofa_delta,mean,1.5780155876828728,2,3,7511,2935
sofa_delta,median,1.1653618597980033,2,3,7511,2935
sofa_delta,missing_rate,0.06763413659965384,2,3,7511,2935
sofa_max,mean,4.266171640725403,2,3,7511,2935
sofa_max,median,4.0,2,3,7511,2935
sofa_max,missing_rate,0.06763413659965384,2,3,7511,2935
sofa_mean,mean,3.6639591467694093,2,3,7511,2935
sofa_mean,median,3.0,2,3,7511,2935
sofa_mean,missing_rate,0.06763413659965384,2,3,7511,2935
sofa_median,mean,3.7039840068542054,2,3,7511,2935
sofa_median,median,3.0,2,3,7511,2935
sofa_median,missing_rate,0.06763413659965384,2,3,7511,2935
sofa_min,mean,2.9718691989147508,2,3,7511,2935
sofa_min,median,2.0,2,3,7511,2935
sofa_min,missing_rate,0.06763413659965384,2,3,7511,2935
sofa_post_mean,mean,5.21032209023616,2,3,7511,2935
sofa_post_mean,median,4.694974003466204,2,3,7511,2935
sofa_post_mean,missing_rate,0.0,2,3,7511,2935
sofa_pre_mean,mean,3.6639591467694093,2,3,7511,2935
sofa_pre_mean,median,3.0,2,3,7511,2935
sofa_pre_mean,missing_rate,0.06763413659965384,2,3,7511,2935
sofa_slope,mean,0.002201622757685968,2,3,7511,2935
sofa_slope,median,0.0,2,3,7511,2935
sofa_slope,missing_rate,0.06763413659965384,2,3,7511,2935
sofa_std,mean,0.46351533916526955,2,3,7511,2935
sofa_std,median,0.0,2,3,7511,2935
sofa_std,missing_rate,0.06763413659965384,2,3,7511,2935
spo2_delta,mean,-0.8453293818535705,2,3,7511,2935
spo2_delta,median,-0.8140673981191213,2,3,7511,2935
spo2_delta,missing_rate,0.0,2,3,7511,2935
spo2_max,mean,99.34322992943683,2,3,7511,2935
spo2_max,median,100.0,2,3,7511,2935
spo2_max,missing_rate,0.0,2,3,7511,2935
spo2_mean,mean,97.88050315402066,2,3,7511,2935
spo2_mean,median,98.10526315789474,2,3,7511,2935
spo2_mean,missing_rate,0.0,2,3,7511,2935
spo2_median,mean,97.99374251098389,2,3,7511,2935
spo2_median,median,98.0,2,3,7511,2935
spo2_median,missing_rate,0.0,2,3,7511,2935
spo2_min,mean,95.60471308747171,2,3,7511,2935
spo2_min,median,98.0,2,3,7511,2935
spo2_min,missing_rate,0.0,2,3,7511,2935
spo2_post_mean,mean,97.03517377216708,2,3,7511,2935
spo2_post_mean,median,97.2530329289428,2,3,7511,2935
spo2_post_mean,missing_rate,0.0,2,3,7511,2935
spo2_pre_mean,mean,97.88050315402066,2,3,7511,2935
spo2_pre_mean,median,98.10526315789474,2,3,7511,2935
spo2_pre_mean,missing_rate,0.0,2,3,7511,2935
spo2_slope,mean,0.001304413822432232,2,3,7511,2935
spo2_slope,median,0.0005115089514066497,2,3,7511,2935
spo2_slope,missing_rate,0.0,2,3,7511,2935
spo2_std,mean,1.1179995748034683,2,3,7511,2935
spo2_std,median,0.8811390558051951,2,3,7511,2935
spo2_std,missing_rate,0.0,2,3,7511,2935
subject_id_max,mean,15060865.359472774,2,3,7511,2935
subject_id_max,median,15167537.0,2,3,7511,2935
subject_id_max,missing_rate,0.0,2,3,7511,2935
subject_id_mean,mean,15060865.359472774,2,3,7511,2935
subject_id_mean,median,15167537.0,2,3,7511,2935
subject_id_mean,missing_rate,0.0,2,3,7511,2935
subject_id_median,mean,15060865.359472774,2,3,7511,2935
subject_id_median,median,15167537.0,2,3,7511,2935
subject_id_median,missing_rate,0.0,2,3,7511,2935
subject_id_min,mean,15060865.359472774,2,3,7511,2935
subject_id_min,median,15167537.0,2,3,7511,2935
subject_id_min,missing_rate,0.0,2,3,7511,2935
subject_id_std,mean,0.0,2,3,7511,2935
subject_id_std,median,0.0,2,3,7511,2935
subject_id_std,missing_rate,0.0,2,3,7511,2935
temperature_max,mean,37.14883903608042,2,3,7511,2935
temperature_max,median,37.0,2,3,7511,2935
temperature_max,missing_rate,0.0,2,3,7511,2935
temperature_mean,mean,36.860243861092606,2,3,7511,2935
temperature_mean,median,36.984827586206904,2,3,7511,2935
temperature_mean,missing_rate,0.0,2,3,7511,2935
temperature_median,mean,36.87850086539741,2,3,7511,2935
temperature_median,median,37.0,2,3,7511,2935
temperature_median,missing_rate,0.0,2,3,7511,2935
temperature_min,mean,36.48446811343363,2,3,7511,2935
temperature_min,median,36.72,2,3,7511,2935
temperature_min,missing_rate,0.0,2,3,7511,2935
temperature_std,mean,0.2182985319064625,2,3,7511,2935
temperature_std,median,0.12847701200092398,2,3,7511,2935
temperature_std,missing_rate,0.0,2,3,7511,2935
tracheostomy_flag_max,mean,0.00026627612834509385,2,3,7511,2935
tracheostomy_flag_max,median,0.0,2,3,7511,2935
tracheostomy_flag_max,missing_rate,0.0,2,3,7511,2935
tracheostomy_flag_mean,mean,0.00011147358627464727,2,3,7511,2935
tracheostomy_flag_mean,median,0.0,2,3,7511,2935
tracheostomy_flag_mean,missing_rate,0.0,2,3,7511,2935
tracheostomy_flag_median,mean,6.656903208627346e-05,2,3,7511,2935
tracheostomy_flag_median,median,0.0,2,3,7511,2935
tracheostomy_flag_median,missing_rate,0.0,2,3,7511,2935
tracheostomy_flag_min,mean,0.0,2,3,7511,2935
tracheostomy_flag_min,median,0.0,2,3,7511,2935
tracheostomy_flag_min,missing_rate,0.0,2,3,7511,2935
tracheostomy_flag_std,mean,0.0001295141385705326,2,3,7511,2935
tracheostomy_flag_std,median,0.0,2,3,7511,2935
tracheostomy_flag_std,missing_rate,0.0,2,3,7511,2935
troponin_i_max,mean,,2,3,7511,2935
troponin_i_max,median,,2,3,7511,2935
troponin_i_max,missing_rate,1.0,2,3,7511,2935
troponin_i_mean,mean,,2,3,7511,2935
troponin_i_mean,median,,2,3,7511,2935
troponin_i_mean,missing_rate,1.0,2,3,7511,2935
troponin_i_median,mean,,2,3,7511,2935
troponin_i_median,median,,2,3,7511,2935
troponin_i_median,missing_rate,1.0,2,3,7511,2935
troponin_i_min,mean,,2,3,7511,2935
troponin_i_min,median,,2,3,7511,2935
troponin_i_min,missing_rate,1.0,2,3,7511,2935
troponin_i_std,mean,,2,3,7511,2935
troponin_i_std,median,,2,3,7511,2935
troponin_i_std,missing_rate,1.0,2,3,7511,2935
uo_mlkghr_24hr_max,mean,1.0206143597335307,2,3,7511,2935
uo_mlkghr_24hr_max,median,0.88,2,3,7511,2935
uo_mlkghr_24hr_max,missing_rate,0.8201304753028891,2,3,7511,2935
uo_mlkghr_24hr_mean,mean,1.020568287529027,2,3,7511,2935
uo_mlkghr_24hr_mean,median,0.8800000000000009,2,3,7511,2935
uo_mlkghr_24hr_mean,missing_rate,0.8201304753028891,2,3,7511,2935
uo_mlkghr_24hr_median,mean,1.020562546262028,2,3,7511,2935
uo_mlkghr_24hr_median,median,0.88,2,3,7511,2935
uo_mlkghr_24hr_median,missing_rate,0.8201304753028891,2,3,7511,2935
uo_mlkghr_24hr_min,mean,1.020562546262028,2,3,7511,2935
uo_mlkghr_24hr_min,median,0.88,2,3,7511,2935
uo_mlkghr_24hr_min,missing_rate,0.8201304753028891,2,3,7511,2935
uo_mlkghr_24hr_std,mean,1.538703876131609e-05,2,3,7511,2935
uo_mlkghr_24hr_std,median,0.0,2,3,7511,2935
uo_mlkghr_24hr_std,missing_rate,0.8201304753028891,2,3,7511,2935
urea_max,mean,24.426973771801357,2,3,7511,2935
urea_max,median,15.0,2,3,7511,2935
urea_max,missing_rate,0.0,2,3,7511,2935
urea_mean,mean,20.532085950162706,2,3,7511,2935
urea_mean,median,15.0,2,3,7511,2935
urea_mean,missing_rate,0.0,2,3,7511,2935
urea_median,mean,20.962188789774995,2,3,7511,2935
urea_median,median,15.0,2,3,7511,2935
urea_median,missing_rate,0.0,2,3,7511,2935
urea_min,mean,14.320729596591665,2,3,7511,2935
urea_min,median,15.0,2,3,7511,2935
urea_min,missing_rate,0.0,2,3,7511,2935
urea_std,mean,3.70914905624357,2,3,7511,2935
urea_std,median,0.9893706518857144,2,3,7511,2935
urea_std,missing_rate,0.0,2,3,7511,2935
urineoutput_24h_ml_max,mean,,2,3,7511,2935
urineoutput_24h_ml_max,median,,2,3,7511,2935
urineoutput_24h_ml_max,missing_rate,1.0,2,3,7511,2935
urineoutput_24h_ml_mean,mean,,2,3,7511,2935
urineoutput_24h_ml_mean,median,,2,3,7511,2935
urineoutput_24h_ml_mean,missing_rate,1.0,2,3,7511,2935
urineoutput_24h_ml_median,mean,,2,3,7511,2935
urineoutput_24h_ml_median,median,,2,3,7511,2935
urineoutput_24h_ml_median,missing_rate,1.0,2,3,7511,2935
urineoutput_24h_ml_min,mean,,2,3,7511,2935
urineoutput_24h_ml_min,median,,2,3,7511,2935
urineoutput_24h_ml_min,missing_rate,1.0,2,3,7511,2935
urineoutput_24h_ml_std,mean,,2,3,7511,2935
urineoutput_24h_ml_std,median,,2,3,7511,2935
urineoutput_24h_ml_std,missing_rate,1.0,2,3,7511,2935
vasopressin_rate_norm_max,mean,0.0,2,3,7511,2935
vasopressin_rate_norm_max,median,0.0,2,3,7511,2935
vasopressin_rate_norm_max,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_norm_mean,mean,0.0,2,3,7511,2935
vasopressin_rate_norm_mean,median,0.0,2,3,7511,2935
vasopressin_rate_norm_mean,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_norm_median,mean,0.0,2,3,7511,2935
vasopressin_rate_norm_median,median,0.0,2,3,7511,2935
vasopressin_rate_norm_median,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_norm_min,mean,0.0,2,3,7511,2935
vasopressin_rate_norm_min,median,0.0,2,3,7511,2935
vasopressin_rate_norm_min,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_norm_std,mean,0.0,2,3,7511,2935
vasopressin_rate_norm_std,median,0.0,2,3,7511,2935
vasopressin_rate_norm_std,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_raw_max,mean,0.0,2,3,7511,2935
vasopressin_rate_raw_max,median,0.0,2,3,7511,2935
vasopressin_rate_raw_max,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_raw_mean,mean,0.0,2,3,7511,2935
vasopressin_rate_raw_mean,median,0.0,2,3,7511,2935
vasopressin_rate_raw_mean,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_raw_median,mean,0.0,2,3,7511,2935
vasopressin_rate_raw_median,median,0.0,2,3,7511,2935
vasopressin_rate_raw_median,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_raw_min,mean,0.0,2,3,7511,2935
vasopressin_rate_raw_min,median,0.0,2,3,7511,2935
vasopressin_rate_raw_min,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_raw_std,mean,0.0,2,3,7511,2935
vasopressin_rate_raw_std,median,0.0,2,3,7511,2935
vasopressin_rate_raw_std,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_max,mean,0.1592850485953934,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_max,median,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_max,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_mean,mean,0.028780257381781138,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_mean,median,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_mean,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_median,mean,0.020355478631340698,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_median,median,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_median,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_min,mean,0.0009585940620423379,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_min,median,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_min,missing_rate,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_std,mean,0.038238386499321014,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_std,median,0.0,2,3,7511,2935
vasopressin_rate_unitsmin_or_equiv_std,missing_rate,0.0,2,3,7511,2935
ventilation_on_max,mean,0.6201571029157236,2,3,7511,2935
ventilation_on_max,median,1.0,2,3,7511,2935
ventilation_on_max,missing_rate,0.0,2,3,7511,2935
ventilation_on_mean,mean,0.32481677377866375,2,3,7511,2935
ventilation_on_mean,median,0.16447368421052633,2,3,7511,2935
ventilation_on_mean,missing_rate,0.0,2,3,7511,2935
ventilation_on_median,mean,0.3227266675542538,2,3,7511,2935
ventilation_on_median,median,0.0,2,3,7511,2935
ventilation_on_median,missing_rate,0.0,2,3,7511,2935
ventilation_on_min,mean,0.023299161230195712,2,3,7511,2935
ventilation_on_min,median,0.0,2,3,7511,2935
ventilation_on_min,missing_rate,0.0,2,3,7511,2935
ventilation_on_std,mean,0.21643927175047087,2,3,7511,2935
ventilation_on_std,median,0.20393111999232302,2,3,7511,2935
ventilation_on_std,missing_rate,0.0,2,3,7511,2935
weight_kg_max,mean,78.93851043897217,2,3,7511,2935
weight_kg_max,median,76.6,2,3,7511,2935
