feature,stat,value,cluster,k,n_transfused,n_control
ventilation_on_min,mean,0.06403616159713721,0,2,10619,3827
ventilation_on_min,median,0.0,0,2,10619,3827
ventilation_on_min,missing_rate,0.0,0,2,10619,3827
ventilation_on_std,mean,0.21277044830085154,0,2,10619,3827
ventilation_on_std,median,0.18885257457751056,0,2,10619,3827
ventilation_on_std,missing_rate,0.0,0,2,10619,3827
weight_kg_max,mean,79.78223084200567,0,2,10619,3827
weight_kg_max,median,77.0,0,2,10619,3827
weight_kg_max,missing_rate,0.004614370468029005,0,2,10619,3827
weight_kg_mean,mean,79.78223084200567,0,2,10619,3827
weight_kg_mean,median,77.0,0,2,10619,3827
weight_kg_mean,missing_rate,0.004614370468029005,0,2,10619,3827
weight_kg_median,mean,79.78223084200567,0,2,10619,3827
weight_kg_median,median,77.0,0,2,10619,3827
weight_kg_median,missing_rate,0.004614370468029005,0,2,10619,3827
weight_kg_min,mean,79.78223084200567,0,2,10619,3827
weight_kg_min,median,77.0,0,2,10619,3827
weight_kg_min,missing_rate,0.004614370468029005,0,2,10619,3827
weight_kg_std,mean,0.0,0,2,10619,3827
weight_kg_std,median,0.0,0,2,10619,3827
weight_kg_std,missing_rate,0.004614370468029005,0,2,10619,3827
age_max,mean,60.6,1,2,20,8
age_max,median,72.0,1,2,20,8
age_max,missing_rate,0.0,1,2,20,8
age_mean,mean,60.6,1,2,20,8
age_mean,median,72.0,1,2,20,8
age_mean,missing_rate,0.0,1,2,20,8
age_median,mean,60.6,1,2,20,8
age_median,median,72.0,1,2,20,8
age_median,missing_rate,0.0,1,2,20,8
age_min,mean,60.6,1,2,20,8
age_min,median,72.0,1,2,20,8
age_min,missing_rate,0.0,1,2,20,8
age_std,mean,0.0,1,2,20,8
age_std,median,0.0,1,2,20,8
age_std,missing_rate,0.0,1,2,20,8
aids_max,mean,0.0,1,2,20,8
aids_max,median,0.0,1,2,20,8
aids_max,missing_rate,0.0,1,2,20,8
aids_mean,mean,0.0,1,2,20,8
aids_mean,median,0.0,1,2,20,8
aids_mean,missing_rate,0.0,1,2,20,8
aids_median,mean,0.0,1,2,20,8
aids_median,median,0.0,1,2,20,8
aids_median,missing_rate,0.0,1,2,20,8
aids_min,mean,0.0,1,2,20,8
aids_min,median,0.0,1,2,20,8
aids_min,missing_rate,0.0,1,2,20,8
aids_std,mean,0.0,1,2,20,8
aids_std,median,0.0,1,2,20,8
aids_std,missing_rate,0.0,1,2,20,8
albumin_max,mean,,1,2,20,8
albumin_max,median,,1,2,20,8
albumin_max,missing_rate,1.0,1,2,20,8
albumin_mean,mean,,1,2,20,8
albumin_mean,median,,1,2,20,8
albumin_mean,missing_rate,1.0,1,2,20,8
albumin_median,mean,,1,2,20,8
albumin_median,median,,1,2,20,8
albumin_median,missing_rate,1.0,1,2,20,8
albumin_min,mean,,1,2,20,8
albumin_min,median,,1,2,20,8
albumin_min,missing_rate,1.0,1,2,20,8
albumin_std,mean,,1,2,20,8
albumin_std,median,,1,2,20,8
albumin_std,missing_rate,1.0,1,2,20,8
alkaline_phosphatase_max,mean,88.45,1,2,20,8
alkaline_phosphatase_max,median,75.0,1,2,20,8
alkaline_phosphatase_max,missing_rate,0.0,1,2,20,8
alkaline_phosphatase_mean,mean,78.84386054878316,1,2,20,8
alkaline_phosphatase_mean,median,75.0,1,2,20,8
alkaline_phosphatase_mean,missing_rate,0.0,1,2,20,8
alkaline_phosphatase_median,mean,79.05,1,2,20,8
alkaline_phosphatase_median,median,75.0,1,2,20,8
alkaline_phosphatase_median,missing_rate,0.0,1,2,20,8
alkaline_phosphatase_min,mean,68.2,1,2,20,8
alkaline_phosphatase_min,median,75.0,1,2,20,8
alkaline_phosphatase_min,missing_rate,0.0,1,2,20,8
alkaline_phosphatase_std,mean,8.196938799518932,1,2,20,8
alkaline_phosphatase_std,median,0.2493680607320216,1,2,20,8
alkaline_phosphatase_std,missing_rate,0.0,1,2,20,8
alt_max,mean,819.8,1,2,20,8
alt_max,median,25.0,1,2,20,8
alt_max,missing_rate,0.0,1,2,20,8
alt_mean,mean,551.8384223405299,1,2,20,8
alt_mean,median,25.0,1,2,20,8
alt_mean,missing_rate,0.0,1,2,20,8
alt_median,mean,566.6,1,2,20,8
alt_median,median,25.0,1,2,20,8
alt_median,missing_rate,0.0,1,2,20,8
alt_min,mean,44.7,1,2,20,8
alt_min,median,25.0,1,2,20,8
alt_min,missing_rate,0.0,1,2,20,8
alt_std,mean,190.34133327419164,1,2,20,8
alt_std,median,2.5778073853800083,1,2,20,8
alt_std,missing_rate,0.0,1,2,20,8
any_vasopressor_delta,mean,-0.005007817648615213,1,2,20,8
any_vasopressor_delta,median,0.0,1,2,20,8
any_vasopressor_delta,missing_rate,0.0,1,2,20,8
any_vasopressor_max,mean,0.35,1,2,20,8
any_vasopressor_max,median,0.0,1,2,20,8
any_vasopressor_max,missing_rate,0.0,1,2,20,8
any_vasopressor_mean,mean,0.020696006126139744,1,2,20,8
any_vasopressor_mean,median,0.0,1,2,20,8
any_vasopressor_mean,missing_rate,0.0,1,2,20,8
any_vasopressor_median,mean,0.0,1,2,20,8
any_vasopressor_median,median,0.0,1,2,20,8
any_vasopressor_median,missing_rate,0.0,1,2,20,8
any_vasopressor_min,mean,0.0,1,2,20,8
any_vasopressor_min,median,0.0,1,2,20,8
any_vasopressor_min,missing_rate,0.0,1,2,20,8
any_vasopressor_post_mean,mean,0.01568818847752453,1,2,20,8
any_vasopressor_post_mean,median,0.0,1,2,20,8
any_vasopressor_post_mean,missing_rate,0.0,1,2,20,8
any_vasopressor_pre_mean,mean,0.020696006126139744,1,2,20,8
any_vasopressor_pre_mean,median,0.0,1,2,20,8
any_vasopressor_pre_mean,missing_rate,0.0,1,2,20,8
any_vasopressor_slope,mean,4.074862495569379e-06,1,2,20,8
any_vasopressor_slope,median,0.0,1,2,20,8
any_vasopressor_slope,missing_rate,0.0,1,2,20,8
any_vasopressor_std,mean,0.07463801267806398,1,2,20,8
any_vasopressor_std,median,0.0,1,2,20,8
any_vasopressor_std,missing_rate,0.0,1,2,20,8
apsiii_max,mean,63.05,1,2,20,8
apsiii_max,median,62.5,1,2,20,8
apsiii_max,missing_rate,0.0,1,2,20,8
apsiii_mean,mean,63.05,1,2,20,8
apsiii_mean,median,62.5,1,2,20,8
apsiii_mean,missing_rate,0.0,1,2,20,8
apsiii_median,mean,63.05,1,2,20,8
apsiii_median,median,62.5,1,2,20,8
apsiii_median,missing_rate,0.0,1,2,20,8
apsiii_min,mean,63.05,1,2,20,8
apsiii_min,median,62.5,1,2,20,8
apsiii_min,missing_rate,0.0,1,2,20,8
apsiii_std,mean,0.0,1,2,20,8
apsiii_std,median,0.0,1,2,20,8
apsiii_std,missing_rate,0.0,1,2,20,8
ast_max,mean,1748.6,1,2,20,8
ast_max,median,35.0,1,2,20,8
ast_max,missing_rate,0.0,1,2,20,8
ast_mean,mean,1190.0735476316097,1,2,20,8
ast_mean,median,27.828125,1,2,20,8
ast_mean,missing_rate,0.0,1,2,20,8
ast_median,mean,1217.8,1,2,20,8
ast_median,median,20.0,1,2,20,8
ast_median,missing_rate,0.0,1,2,20,8
ast_min,mean,107.6,1,2,20,8
ast_min,median,20.0,1,2,20,8
ast_min,missing_rate,0.0,1,2,20,8
ast_std,mean,470.315352312594,1,2,20,8
ast_std,median,0.6460049926837419,1,2,20,8
ast_std,missing_rate,0.0,1,2,20,8
bilirubin_direct_delta,mean,,1,2,20,8
bilirubin_direct_delta,median,,1,2,20,8
bilirubin_direct_delta,missing_rate,1.0,1,2,20,8
bilirubin_direct_max,mean,,1,2,20,8
bilirubin_direct_max,median,,1,2,20,8
bilirubin_direct_max,missing_rate,1.0,1,2,20,8
bilirubin_direct_mean,mean,,1,2,20,8
bilirubin_direct_mean,median,,1,2,20,8
bilirubin_direct_mean,missing_rate,1.0,1,2,20,8
bilirubin_direct_median,mean,,1,2,20,8
bilirubin_direct_median,median,,1,2,20,8
bilirubin_direct_median,missing_rate,1.0,1,2,20,8
bilirubin_direct_min,mean,,1,2,20,8
bilirubin_direct_min,median,,1,2,20,8
bilirubin_direct_min,missing_rate,1.0,1,2,20,8
bilirubin_direct_post_mean,mean,,1,2,20,8
bilirubin_direct_post_mean,median,,1,2,20,8
bilirubin_direct_post_mean,missing_rate,1.0,1,2,20,8
bilirubin_direct_pre_mean,mean,,1,2,20,8
bilirubin_direct_pre_mean,median,,1,2,20,8
bilirubin_direct_pre_mean,missing_rate,1.0,1,2,20,8
bilirubin_direct_slope,mean,,1,2,20,8
bilirubin_direct_slope,median,,1,2,20,8
bilirubin_direct_slope,missing_rate,1.0,1,2,20,8
bilirubin_direct_std,mean,,1,2,20,8
bilirubin_direct_std,median,,1,2,20,8
bilirubin_direct_std,missing_rate,1.0,1,2,20,8
bilirubin_indirect_delta,mean,,1,2,20,8
bilirubin_indirect_delta,median,,1,2,20,8
bilirubin_indirect_delta,missing_rate,1.0,1,2,20,8
bilirubin_indirect_max,mean,,1,2,20,8
bilirubin_indirect_max,median,,1,2,20,8
bilirubin_indirect_max,missing_rate,1.0,1,2,20,8
bilirubin_indirect_mean,mean,,1,2,20,8
bilirubin_indirect_mean,median,,1,2,20,8
bilirubin_indirect_mean,missing_rate,1.0,1,2,20,8
bilirubin_indirect_median,mean,,1,2,20,8
bilirubin_indirect_median,median,,1,2,20,8
bilirubin_indirect_median,missing_rate,1.0,1,2,20,8
bilirubin_indirect_min,mean,,1,2,20,8
bilirubin_indirect_min,median,,1,2,20,8
bilirubin_indirect_min,missing_rate,1.0,1,2,20,8
bilirubin_indirect_post_mean,mean,,1,2,20,8
bilirubin_indirect_post_mean,median,,1,2,20,8
bilirubin_indirect_post_mean,missing_rate,1.0,1,2,20,8
bilirubin_indirect_pre_mean,mean,,1,2,20,8
bilirubin_indirect_pre_mean,median,,1,2,20,8
bilirubin_indirect_pre_mean,missing_rate,1.0,1,2,20,8
bilirubin_indirect_slope,mean,,1,2,20,8
bilirubin_indirect_slope,median,,1,2,20,8
bilirubin_indirect_slope,missing_rate,1.0,1,2,20,8
bilirubin_indirect_std,mean,,1,2,20,8
bilirubin_indirect_std,median,,1,2,20,8
bilirubin_indirect_std,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_delta,mean,,1,2,20,8
bilirubin_neonatal_delta,median,,1,2,20,8
bilirubin_neonatal_delta,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_max,mean,,1,2,20,8
bilirubin_neonatal_max,median,,1,2,20,8
bilirubin_neonatal_max,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_mean,mean,,1,2,20,8
bilirubin_neonatal_mean,median,,1,2,20,8
bilirubin_neonatal_mean,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_median,mean,,1,2,20,8
bilirubin_neonatal_median,median,,1,2,20,8
bilirubin_neonatal_median,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_min,mean,,1,2,20,8
bilirubin_neonatal_min,median,,1,2,20,8
bilirubin_neonatal_min,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_post_mean,mean,,1,2,20,8
bilirubin_neonatal_post_mean,median,,1,2,20,8
bilirubin_neonatal_post_mean,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_pre_mean,mean,,1,2,20,8
bilirubin_neonatal_pre_mean,median,,1,2,20,8
bilirubin_neonatal_pre_mean,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_slope,mean,,1,2,20,8
bilirubin_neonatal_slope,median,,1,2,20,8
bilirubin_neonatal_slope,missing_rate,1.0,1,2,20,8
bilirubin_neonatal_std,mean,,1,2,20,8
bilirubin_neonatal_std,median,,1,2,20,8
bilirubin_neonatal_std,missing_rate,1.0,1,2,20,8
bilirubin_total_delta,mean,0.10415377253007803,1,2,20,8
bilirubin_total_delta,median,-6.106226635438361e-15,1,2,20,8
bilirubin_total_delta,missing_rate,0.0,1,2,20,8
bilirubin_total_max,mean,1.055,1,2,20,8
bilirubin_total_max,median,0.7,1,2,20,8
bilirubin_total_max,missing_rate,0.0,1,2,20,8
bilirubin_total_mean,mean,0.8934574590293602,1,2,20,8
bilirubin_total_mean,median,0.7,1,2,20,8
bilirubin_total_mean,missing_rate,0.0,1,2,20,8
bilirubin_total_median,mean,0.9099999999999998,1,2,20,8
bilirubin_total_median,median,0.7,1,2,20,8
bilirubin_total_median,missing_rate,0.0,1,2,20,8
bilirubin_total_min,mean,0.6299999999999999,1,2,20,8
bilirubin_total_min,median,0.7,1,2,20,8
bilirubin_total_min,missing_rate,0.0,1,2,20,8
bilirubin_total_post_mean,mean,0.9976112315594383,1,2,20,8
bilirubin_total_post_mean,median,0.6999999999999951,1,2,20,8
bilirubin_total_post_mean,missing_rate,0.0,1,2,20,8
bilirubin_total_pre_mean,mean,0.8934574590293602,1,2,20,8
bilirubin_total_pre_mean,median,0.7,1,2,20,8
bilirubin_total_pre_mean,missing_rate,0.0,1,2,20,8
bilirubin_total_slope,mean,8.217509952593193e-05,1,2,20,8
bilirubin_total_slope,median,0.0,1,2,20,8
bilirubin_total_slope,missing_rate,0.0,1,2,20,8
bilirubin_total_std,mean,0.13779071915899055,1,2,20,8
bilirubin_total_std,median,0.021248465425128416,1,2,20,8
bilirubin_total_std,missing_rate,0.0,1,2,20,8
bmi_max,mean,26.04076923076923,1,2,20,8
bmi_max,median,26.45,1,2,20,8
bmi_max,missing_rate,0.35,1,2,20,8
bmi_mean,mean,26.040769230769232,1,2,20,8
bmi_mean,median,26.450000000000017,1,2,20,8
bmi_mean,missing_rate,0.35,1,2,20,8
bmi_median,mean,26.04076923076923,1,2,20,8
bmi_median,median,26.45,1,2,20,8
bmi_median,missing_rate,0.35,1,2,20,8
bmi_min,mean,26.04076923076923,1,2,20,8
bmi_min,median,26.45,1,2,20,8
bmi_min,missing_rate,0.35,1,2,20,8
bmi_std,mean,0.0,1,2,20,8
bmi_std,median,0.0,1,2,20,8
bmi_std,missing_rate,0.35,1,2,20,8
cerebrovascular_disease_max,mean,0.1,1,2,20,8
cerebrovascular_disease_max,median,0.0,1,2,20,8
cerebrovascular_disease_max,missing_rate,0.0,1,2,20,8
cerebrovascular_disease_mean,mean,0.1,1,2,20,8
cerebrovascular_disease_mean,median,0.0,1,2,20,8
cerebrovascular_disease_mean,missing_rate,0.0,1,2,20,8
cerebrovascular_disease_median,mean,0.1,1,2,20,8
cerebrovascular_disease_median,median,0.0,1,2,20,8
cerebrovascular_disease_median,missing_rate,0.0,1,2,20,8
cerebrovascular_disease_min,mean,0.1,1,2,20,8
cerebrovascular_disease_min,median,0.0,1,2,20,8
cerebrovascular_disease_min,missing_rate,0.0,1,2,20,8
cerebrovascular_disease_std,mean,0.0,1,2,20,8
cerebrovascular_disease_std,median,0.0,1,2,20,8
cerebrovascular_disease_std,missing_rate,0.0,1,2,20,8
chronic_pulmonary_disease_max,mean,0.2,1,2,20,8
chronic_pulmonary_disease_max,median,0.0,1,2,20,8
chronic_pulmonary_disease_max,missing_rate,0.0,1,2,20,8
chronic_pulmonary_disease_mean,mean,0.2,1,2,20,8
chronic_pulmonary_disease_mean,median,0.0,1,2,20,8
chronic_pulmonary_disease_mean,missing_rate,0.0,1,2,20,8
chronic_pulmonary_disease_median,mean,0.2,1,2,20,8
chronic_pulmonary_disease_median,median,0.0,1,2,20,8
chronic_pulmonary_disease_median,missing_rate,0.0,1,2,20,8
chronic_pulmonary_disease_min,mean,0.2,1,2,20,8
chronic_pulmonary_disease_min,median,0.0,1,2,20,8
chronic_pulmonary_disease_min,missing_rate,0.0,1,2,20,8
chronic_pulmonary_disease_std,mean,0.0,1,2,20,8
chronic_pulmonary_disease_std,median,0.0,1,2,20,8
chronic_pulmonary_disease_std,missing_rate,0.0,1,2,20,8
ck_total_max,mean,47675.4,1,2,20,8
ck_total_max,median,120.0,1,2,20,8
ck_total_max,missing_rate,0.0,1,2,20,8
ck_total_mean,mean,34731.96735935835,1,2,20,8
ck_total_mean,median,100.0,1,2,20,8
ck_total_mean,missing_rate,0.0,1,2,20,8
ck_total_median,mean,36621.5,1,2,20,8
ck_total_median,median,100.0,1,2,20,8
ck_total_median,missing_rate,0.0,1,2,20,8
ck_total_min,mean,2256.15,1,2,20,8
ck_total_min,median,100.0,1,2,20,8
ck_total_min,missing_rate,0.0,1,2,20,8
ck_total_std,mean,11413.605470741653,1,2,20,8
ck_total_std,median,9.257003338021898,1,2,20,8
ck_total_std,missing_rate,0.0,1,2,20,8
ckmb_max,mean,,1,2,20,8
ckmb_max,median,,1,2,20,8
ckmb_max,missing_rate,1.0,1,2,20,8
ckmb_mean,mean,,1,2,20,8
ckmb_mean,median,,1,2,20,8
ckmb_mean,missing_rate,1.0,1,2,20,8
ckmb_median,mean,,1,2,20,8
ckmb_median,median,,1,2,20,8
ckmb_median,missing_rate,1.0,1,2,20,8
ckmb_min,mean,,1,2,20,8
ckmb_min,median,,1,2,20,8
ckmb_min,missing_rate,1.0,1,2,20,8
ckmb_std,mean,,1,2,20,8
ckmb_std,median,,1,2,20,8
ckmb_std,missing_rate,1.0,1,2,20,8
congestive_heart_failure_max,mean,0.2,1,2,20,8
congestive_heart_failure_max,median,0.0,1,2,20,8
congestive_heart_failure_max,missing_rate,0.0,1,2,20,8
congestive_heart_failure_mean,mean,0.2,1,2,20,8
congestive_heart_failure_mean,median,0.0,1,2,20,8
congestive_heart_failure_mean,missing_rate,0.0,1,2,20,8
congestive_heart_failure_median,mean,0.2,1,2,20,8
congestive_heart_failure_median,median,0.0,1,2,20,8
congestive_heart_failure_median,missing_rate,0.0,1,2,20,8
congestive_heart_failure_min,mean,0.2,1,2,20,8
congestive_heart_failure_min,median,0.0,1,2,20,8
congestive_heart_failure_min,missing_rate,0.0,1,2,20,8
congestive_heart_failure_std,mean,0.0,1,2,20,8
congestive_heart_failure_std,median,0.0,1,2,20,8
congestive_heart_failure_std,missing_rate,0.0,1,2,20,8
creatinine_delta,mean,-0.6134740737272647,1,2,20,8
creatinine_delta,median,-0.17738520939824365,1,2,20,8
creatinine_delta,missing_rate,0.0,1,2,20,8
creatinine_max,mean,5.500000000000001,1,2,20,8
creatinine_max,median,2.9,1,2,20,8
creatinine_max,missing_rate,0.0,1,2,20,8
creatinine_mean,mean,4.418869663476209,1,2,20,8
creatinine_mean,median,2.2514143920595533,1,2,20,8
creatinine_mean,missing_rate,0.0,1,2,20,8
creatinine_median,mean,4.935000000000001,1,2,20,8
creatinine_median,median,2.2,1,2,20,8
creatinine_median,missing_rate,0.0,1,2,20,8
creatinine_min,mean,1.4,1,2,20,8
creatinine_min,median,0.9,1,2,20,8
creatinine_min,missing_rate,0.0,1,2,20,8
creatinine_post_mean,mean,3.8053955897489438,1,2,20,8
creatinine_post_mean,median,1.569389536176462,1,2,20,8
creatinine_post_mean,missing_rate,0.0,1,2,20,8
creatinine_pre_mean,mean,4.418869663476209,1,2,20,8
creatinine_pre_mean,median,2.2514143920595533,1,2,20,8
creatinine_pre_mean,missing_rate,0.0,1,2,20,8
creatinine_slope,mean,0.005205556320043028,1,2,20,8
creatinine_slope,median,0.0,1,2,20,8
creatinine_slope,missing_rate,0.0,1,2,20,8
creatinine_std,mean,1.4319591286880102,1,2,20,8
creatinine_std,median,0.4103537090977609,1,2,20,8
creatinine_std,missing_rate,0.0,1,2,20,8
crp_max,mean,,1,2,20,8
crp_max,median,,1,2,20,8
crp_max,missing_rate,1.0,1,2,20,8
crp_mean,mean,,1,2,20,8
crp_mean,median,,1,2,20,8
crp_mean,missing_rate,1.0,1,2,20,8
crp_median,mean,,1,2,20,8
crp_median,median,,1,2,20,8
crp_median,missing_rate,1.0,1,2,20,8
crp_min,mean,,1,2,20,8
crp_min,median,,1,2,20,8
crp_min,missing_rate,1.0,1,2,20,8
crp_std,mean,,1,2,20,8
crp_std,median,,1,2,20,8
crp_std,missing_rate,1.0,1,2,20,8
d_dimer_max,mean,,1,2,20,8
d_dimer_max,median,,1,2,20,8
d_dimer_max,missing_rate,1.0,1,2,20,8
d_dimer_mean,mean,,1,2,20,8
d_dimer_mean,median,,1,2,20,8
d_dimer_mean,missing_rate,1.0,1,2,20,8
d_dimer_median,mean,,1,2,20,8
d_dimer_median,median,,1,2,20,8
d_dimer_median,missing_rate,1.0,1,2,20,8
d_dimer_min,mean,,1,2,20,8
d_dimer_min,median,,1,2,20,8
d_dimer_min,missing_rate,1.0,1,2,20,8
d_dimer_std,mean,,1,2,20,8
d_dimer_std,median,,1,2,20,8
d_dimer_std,missing_rate,1.0,1,2,20,8
dbp_delta,mean,-4.2007353767915365,1,2,20,8
dbp_delta,median,-3.0166864013369654,1,2,20,8
dbp_delta,missing_rate,0.0,1,2,20,8
dbp_max,mean,92.05,1,2,20,8
dbp_max,median,95.0,1,2,20,8
dbp_max,missing_rate,0.0,1,2,20,8
dbp_mean,mean,66.95985728319951,1,2,20,8
dbp_mean,median,67.84553845753268,1,2,20,8
dbp_mean,missing_rate,0.0,1,2,20,8
dbp_median,mean,65.6125,1,2,20,8
dbp_median,median,65.5,1,2,20,8
dbp_median,missing_rate,0.0,1,2,20,8
dbp_min,mean,50.35,1,2,20,8
dbp_min,median,48.0,1,2,20,8
dbp_min,missing_rate,0.0,1,2,20,8
dbp_post_mean,mean,62.75912190640796,1,2,20,8
dbp_post_mean,median,63.18611612786708,1,2,20,8
dbp_post_mean,missing_rate,0.0,1,2,20,8
dbp_pre_mean,mean,66.95985728319951,1,2,20,8
dbp_pre_mean,median,67.84553845753268,1,2,20,8
dbp_pre_mean,missing_rate,0.0,1,2,20,8
dbp_slope,mean,-0.01437495199162774,1,2,20,8
dbp_slope,median,-0.002447906984182178,1,2,20,8
dbp_slope,missing_rate,0.0,1,2,20,8
dbp_std,mean,9.410670152571942,1,2,20,8
dbp_std,median,9.41652659231615,1,2,20,8
dbp_std,missing_rate,0.0,1,2,20,8
dementia_max,mean,0.05,1,2,20,8
dementia_max,median,0.0,1,2,20,8
dementia_max,missing_rate,0.0,1,2,20,8
dementia_mean,mean,0.05,1,2,20,8
dementia_mean,median,0.0,1,2,20,8
dementia_mean,missing_rate,0.0,1,2,20,8
dementia_median,mean,0.05,1,2,20,8
dementia_median,median,0.0,1,2,20,8
dementia_median,missing_rate,0.0,1,2,20,8
dementia_min,mean,0.05,1,2,20,8
dementia_min,median,0.0,1,2,20,8
dementia_min,missing_rate,0.0,1,2,20,8
dementia_std,mean,0.0,1,2,20,8
dementia_std,median,0.0,1,2,20,8
dementia_std,missing_rate,0.0,1,2,20,8
diabetes_with_cc_max,mean,0.0,1,2,20,8
diabetes_with_cc_max,median,0.0,1,2,20,8
diabetes_with_cc_max,missing_rate,0.0,1,2,20,8
diabetes_with_cc_mean,mean,0.0,1,2,20,8
diabetes_with_cc_mean,median,0.0,1,2,20,8
diabetes_with_cc_mean,missing_rate,0.0,1,2,20,8
diabetes_with_cc_median,mean,0.0,1,2,20,8
diabetes_with_cc_median,median,0.0,1,2,20,8
diabetes_with_cc_median,missing_rate,0.0,1,2,20,8
diabetes_with_cc_min,mean,0.0,1,2,20,8
diabetes_with_cc_min,median,0.0,1,2,20,8
diabetes_with_cc_min,missing_rate,0.0,1,2,20,8
diabetes_with_cc_std,mean,0.0,1,2,20,8
diabetes_with_cc_std,median,0.0,1,2,20,8
diabetes_with_cc_std,missing_rate,0.0,1,2,20,8
diabetes_without_cc_max,mean,0.1,1,2,20,8
diabetes_without_cc_max,median,0.0,1,2,20,8
diabetes_without_cc_max,missing_rate,0.0,1,2,20,8
diabetes_without_cc_mean,mean,0.1,1,2,20,8
diabetes_without_cc_mean,median,0.0,1,2,20,8
diabetes_without_cc_mean,missing_rate,0.0,1,2,20,8
diabetes_without_cc_median,mean,0.1,1,2,20,8
diabetes_without_cc_median,median,0.0,1,2,20,8
diabetes_without_cc_median,missing_rate,0.0,1,2,20,8
diabetes_without_cc_min,mean,0.1,1,2,20,8
diabetes_without_cc_min,median,0.0,1,2,20,8
diabetes_without_cc_min,missing_rate,0.0,1,2,20,8
diabetes_without_cc_std,mean,0.0,1,2,20,8
diabetes_without_cc_std,median,0.0,1,2,20,8
diabetes_without_cc_std,missing_rate,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_max,mean,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_max,median,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_max,missing_rate,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_mean,mean,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_mean,median,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_mean,missing_rate,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_median,mean,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_median,median,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_median,missing_rate,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_min,mean,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_min,median,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_min,missing_rate,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_std,mean,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_std,median,0.0,1,2,20,8
dobutamine_rate_mcgkgmin_std,missing_rate,0.0,1,2,20,8
dopamine_rate_mcgkgmin_max,mean,0.0,1,2,20,8
dopamine_rate_mcgkgmin_max,median,0.0,1,2,20,8
dopamine_rate_mcgkgmin_max,missing_rate,0.0,1,2,20,8
dopamine_rate_mcgkgmin_mean,mean,0.0,1,2,20,8
dopamine_rate_mcgkgmin_mean,median,0.0,1,2,20,8
dopamine_rate_mcgkgmin_mean,missing_rate,0.0,1,2,20,8
dopamine_rate_mcgkgmin_median,mean,0.0,1,2,20,8
dopamine_rate_mcgkgmin_median,median,0.0,1,2,20,8
dopamine_rate_mcgkgmin_median,missing_rate,0.0,1,2,20,8
dopamine_rate_mcgkgmin_min,mean,0.0,1,2,20,8
dopamine_rate_mcgkgmin_min,median,0.0,1,2,20,8
dopamine_rate_mcgkgmin_min,missing_rate,0.0,1,2,20,8
dopamine_rate_mcgkgmin_std,mean,0.0,1,2,20,8
dopamine_rate_mcgkgmin_std,median,0.0,1,2,20,8
dopamine_rate_mcgkgmin_std,missing_rate,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_max,mean,0.152,1,2,20,8
epinephrine_rate_mcgkgmin_max,median,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_max,missing_rate,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_mean,mean,0.01102189882189884,1,2,20,8
epinephrine_rate_mcgkgmin_mean,median,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_mean,missing_rate,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_median,mean,0.0025,1,2,20,8
epinephrine_rate_mcgkgmin_median,median,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_median,missing_rate,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_min,mean,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_min,median,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_min,missing_rate,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_std,mean,0.03068252835460481,1,2,20,8
epinephrine_rate_mcgkgmin_std,median,0.0,1,2,20,8
epinephrine_rate_mcgkgmin_std,missing_rate,0.0,1,2,20,8
ferritin_max,mean,13068.333333333334,1,2,20,8
ferritin_max,median,889.0,1,2,20,8
ferritin_max,missing_rate,0.85,1,2,20,8
ferritin_mean,mean,13068.333333333334,1,2,20,8
ferritin_mean,median,889.0,1,2,20,8
ferritin_mean,missing_rate,0.85,1,2,20,8
ferritin_median,mean,13068.333333333334,1,2,20,8
ferritin_median,median,889.0,1,2,20,8
ferritin_median,missing_rate,0.85,1,2,20,8
ferritin_min,mean,13068.333333333334,1,2,20,8
