feature,stat,value,cluster,k,n_transfused,n_control
alt_median,mean,97.58503697259678,1,4,2299,224
alt_median,median,25.0,1,4,2299,224
alt_median,missing_rate,0.0,1,4,2299,224
alt_min,mean,47.59939103958243,1,4,2299,224
alt_min,median,25.0,1,4,2299,224
alt_min,missing_rate,0.0,1,4,2299,224
alt_std,mean,33.93092043038985,1,4,2299,224
alt_std,median,0.8117655588346975,1,4,2299,224
alt_std,missing_rate,0.0,1,4,2299,224
any_vasopressor_delta,mean,-0.005972709658491911,1,4,2299,224
any_vasopressor_delta,median,0.0,1,4,2299,224
any_vasopressor_delta,missing_rate,0.0,1,4,2299,224
any_vasopressor_max,mean,0.5437146585471945,1,4,2299,224
any_vasopressor_max,median,1.0,1,4,2299,224
any_vasopressor_max,missing_rate,0.0,1,4,2299,224
any_vasopressor_mean,mean,0.016800336135304336,1,4,2299,224
any_vasopressor_mean,median,0.0034662045060658577,1,4,2299,224
any_vasopressor_mean,missing_rate,0.0,1,4,2299,224
any_vasopressor_median,mean,0.0,1,4,2299,224
any_vasopressor_median,median,0.0,1,4,2299,224
any_vasopressor_median,missing_rate,0.0,1,4,2299,224
any_vasopressor_min,mean,0.0,1,4,2299,224
any_vasopressor_min,median,0.0,1,4,2299,224
any_vasopressor_min,missing_rate,0.0,1,4,2299,224
any_vasopressor_post_mean,mean,0.010827626476812426,1,4,2299,224
any_vasopressor_post_mean,median,0.0,1,4,2299,224
any_vasopressor_post_mean,missing_rate,0.0,1,4,2299,224
any_vasopressor_pre_mean,mean,0.016800336135304336,1,4,2299,224
any_vasopressor_pre_mean,median,0.0034662045060658577,1,4,2299,224
any_vasopressor_pre_mean,missing_rate,0.0,1,4,2299,224
any_vasopressor_slope,mean,-1.6303536910668389e-06,1,4,2299,224
any_vasopressor_slope,median,0.0,1,4,2299,224
any_vasopressor_slope,missing_rate,0.0,1,4,2299,224
any_vasopressor_std,mean,0.08572894794093583,1,4,2299,224
any_vasopressor_std,median,0.05877235687283594,1,4,2299,224
any_vasopressor_std,missing_rate,0.0,1,4,2299,224
apsiii_max,mean,55.883427577207485,1,4,2299,224
apsiii_max,median,52.0,1,4,2299,224
apsiii_max,missing_rate,0.0,1,4,2299,224
apsiii_mean,mean,55.883427577207485,1,4,2299,224
apsiii_mean,median,52.0,1,4,2299,224
apsiii_mean,missing_rate,0.0,1,4,2299,224
apsiii_median,mean,55.883427577207485,1,4,2299,224
apsiii_median,median,52.0,1,4,2299,224
apsiii_median,missing_rate,0.0,1,4,2299,224
apsiii_min,mean,55.883427577207485,1,4,2299,224
apsiii_min,median,52.0,1,4,2299,224
apsiii_min,missing_rate,0.0,1,4,2299,224
apsiii_std,mean,0.0,1,4,2299,224
apsiii_std,median,0.0,1,4,2299,224
apsiii_std,missing_rate,0.0,1,4,2299,224
ast_max,mean,266.6128751631144,1,4,2299,224
ast_max,median,33.0,1,4,2299,224
ast_max,missing_rate,0.0,1,4,2299,224
ast_mean,mean,154.47185751868307,1,4,2299,224
ast_mean,median,29.0,1,4,2299,224
ast_mean,missing_rate,0.0,1,4,2299,224
ast_median,mean,141.72640278381905,1,4,2299,224
ast_median,median,27.0,1,4,2299,224
ast_median,missing_rate,0.0,1,4,2299,224
ast_min,mean,53.63636363636363,1,4,2299,224
ast_min,median,20.0,1,4,2299,224
ast_min,missing_rate,0.0,1,4,2299,224
ast_std,mean,69.35496350805825,1,4,2299,224
ast_std,median,1.2334356139746279,1,4,2299,224
ast_std,missing_rate,0.0,1,4,2299,224
bilirubin_direct_delta,mean,,1,4,2299,224
bilirubin_direct_delta,median,,1,4,2299,224
bilirubin_direct_delta,missing_rate,1.0,1,4,2299,224
bilirubin_direct_max,mean,,1,4,2299,224
bilirubin_direct_max,median,,1,4,2299,224
bilirubin_direct_max,missing_rate,1.0,1,4,2299,224
bilirubin_direct_mean,mean,,1,4,2299,224
bilirubin_direct_mean,median,,1,4,2299,224
bilirubin_direct_mean,missing_rate,1.0,1,4,2299,224
bilirubin_direct_median,mean,,1,4,2299,224
bilirubin_direct_median,median,,1,4,2299,224
bilirubin_direct_median,missing_rate,1.0,1,4,2299,224
bilirubin_direct_min,mean,,1,4,2299,224
bilirubin_direct_min,median,,1,4,2299,224
bilirubin_direct_min,missing_rate,1.0,1,4,2299,224
bilirubin_direct_post_mean,mean,,1,4,2299,224
bilirubin_direct_post_mean,median,,1,4,2299,224
bilirubin_direct_post_mean,missing_rate,1.0,1,4,2299,224
bilirubin_direct_pre_mean,mean,,1,4,2299,224
bilirubin_direct_pre_mean,median,,1,4,2299,224
bilirubin_direct_pre_mean,missing_rate,1.0,1,4,2299,224
bilirubin_direct_slope,mean,,1,4,2299,224
bilirubin_direct_slope,median,,1,4,2299,224
bilirubin_direct_slope,missing_rate,1.0,1,4,2299,224
bilirubin_direct_std,mean,,1,4,2299,224
bilirubin_direct_std,median,,1,4,2299,224
bilirubin_direct_std,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_delta,mean,,1,4,2299,224
bilirubin_indirect_delta,median,,1,4,2299,224
bilirubin_indirect_delta,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_max,mean,,1,4,2299,224
bilirubin_indirect_max,median,,1,4,2299,224
bilirubin_indirect_max,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_mean,mean,,1,4,2299,224
bilirubin_indirect_mean,median,,1,4,2299,224
bilirubin_indirect_mean,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_median,mean,,1,4,2299,224
bilirubin_indirect_median,median,,1,4,2299,224
bilirubin_indirect_median,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_min,mean,,1,4,2299,224
bilirubin_indirect_min,median,,1,4,2299,224
bilirubin_indirect_min,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_post_mean,mean,,1,4,2299,224
bilirubin_indirect_post_mean,median,,1,4,2299,224
bilirubin_indirect_post_mean,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_pre_mean,mean,,1,4,2299,224
bilirubin_indirect_pre_mean,median,,1,4,2299,224
bilirubin_indirect_pre_mean,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_slope,mean,,1,4,2299,224
bilirubin_indirect_slope,median,,1,4,2299,224
bilirubin_indirect_slope,missing_rate,1.0,1,4,2299,224
bilirubin_indirect_std,mean,,1,4,2299,224
bilirubin_indirect_std,median,,1,4,2299,224
bilirubin_indirect_std,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_delta,mean,,1,4,2299,224
bilirubin_neonatal_delta,median,,1,4,2299,224
bilirubin_neonatal_delta,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_max,mean,,1,4,2299,224
bilirubin_neonatal_max,median,,1,4,2299,224
bilirubin_neonatal_max,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_mean,mean,,1,4,2299,224
bilirubin_neonatal_mean,median,,1,4,2299,224
bilirubin_neonatal_mean,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_median,mean,,1,4,2299,224
bilirubin_neonatal_median,median,,1,4,2299,224
bilirubin_neonatal_median,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_min,mean,,1,4,2299,224
bilirubin_neonatal_min,median,,1,4,2299,224
bilirubin_neonatal_min,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_post_mean,mean,,1,4,2299,224
bilirubin_neonatal_post_mean,median,,1,4,2299,224
bilirubin_neonatal_post_mean,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_pre_mean,mean,,1,4,2299,224
bilirubin_neonatal_pre_mean,median,,1,4,2299,224
bilirubin_neonatal_pre_mean,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_slope,mean,,1,4,2299,224
bilirubin_neonatal_slope,median,,1,4,2299,224
bilirubin_neonatal_slope,missing_rate,1.0,1,4,2299,224
bilirubin_neonatal_std,mean,,1,4,2299,224
bilirubin_neonatal_std,median,,1,4,2299,224
bilirubin_neonatal_std,missing_rate,1.0,1,4,2299,224
bilirubin_total_delta,mean,0.17586774549419582,1,4,2299,224
bilirubin_total_delta,median,0.0,1,4,2299,224
bilirubin_total_delta,missing_rate,0.0,1,4,2299,224
bilirubin_total_max,mean,2.1649847759895606,1,4,2299,224
bilirubin_total_max,median,0.7,1,4,2299,224
bilirubin_total_max,missing_rate,0.0,1,4,2299,224
bilirubin_total_mean,mean,1.8650407307707295,1,4,2299,224
bilirubin_total_mean,median,0.6999999999999929,1,4,2299,224
bilirubin_total_mean,missing_rate,0.0,1,4,2299,224
bilirubin_total_median,mean,1.9087646802957807,1,4,2299,224
bilirubin_total_median,median,0.7,1,4,2299,224
bilirubin_total_median,missing_rate,0.0,1,4,2299,224
bilirubin_total_min,mean,1.269160504567203,1,4,2299,224
bilirubin_total_min,median,0.7,1,4,2299,224
bilirubin_total_min,missing_rate,0.0,1,4,2299,224
bilirubin_total_post_mean,mean,2.040908476264925,1,4,2299,224
bilirubin_total_post_mean,median,0.699999999999993,1,4,2299,224
bilirubin_total_post_mean,missing_rate,0.0,1,4,2299,224
bilirubin_total_pre_mean,mean,1.8650407307707295,1,4,2299,224
bilirubin_total_pre_mean,median,0.6999999999999929,1,4,2299,224
bilirubin_total_pre_mean,missing_rate,0.0,1,4,2299,224
bilirubin_total_slope,mean,0.00012556779351174168,1,4,2299,224
bilirubin_total_slope,median,0.0,1,4,2299,224
bilirubin_total_slope,missing_rate,0.0,1,4,2299,224
bilirubin_total_std,mean,0.27104179062398337,1,4,2299,224
bilirubin_total_std,median,0.029365728762099624,1,4,2299,224
bilirubin_total_std,missing_rate,0.0,1,4,2299,224
bmi_max,mean,28.978227297444263,1,4,2299,224
bmi_max,median,28.08,1,4,2299,224
bmi_max,missing_rate,0.20008699434536756,1,4,2299,224
bmi_mean,mean,28.978227297444246,1,4,2299,224
bmi_mean,median,28.079999999999934,1,4,2299,224
bmi_mean,missing_rate,0.20008699434536756,1,4,2299,224
bmi_median,mean,28.978227297444263,1,4,2299,224
bmi_median,median,28.08,1,4,2299,224
bmi_median,missing_rate,0.20008699434536756,1,4,2299,224
bmi_min,mean,28.978227297444263,1,4,2299,224
bmi_min,median,28.08,1,4,2299,224
bmi_min,missing_rate,0.20008699434536756,1,4,2299,224
bmi_std,mean,0.0,1,4,2299,224
bmi_std,median,0.0,1,4,2299,224
bmi_std,missing_rate,0.20008699434536756,1,4,2299,224
cerebrovascular_disease_max,mean,0.1752936059156155,1,4,2299,224
cerebrovascular_disease_max,median,0.0,1,4,2299,224
cerebrovascular_disease_max,missing_rate,0.0,1,4,2299,224
cerebrovascular_disease_mean,mean,0.1752936059156155,1,4,2299,224
cerebrovascular_disease_mean,median,0.0,1,4,2299,224
cerebrovascular_disease_mean,missing_rate,0.0,1,4,2299,224
cerebrovascular_disease_median,mean,0.1752936059156155,1,4,2299,224
cerebrovascular_disease_median,median,0.0,1,4,2299,224
cerebrovascular_disease_median,missing_rate,0.0,1,4,2299,224
cerebrovascular_disease_min,mean,0.1752936059156155,1,4,2299,224
cerebrovascular_disease_min,median,0.0,1,4,2299,224
cerebrovascular_disease_min,missing_rate,0.0,1,4,2299,224
cerebrovascular_disease_std,mean,0.0,1,4,2299,224
cerebrovascular_disease_std,median,0.0,1,4,2299,224
cerebrovascular_disease_std,missing_rate,0.0,1,4,2299,224
chronic_pulmonary_disease_max,mean,0.27359721618094823,1,4,2299,224
chronic_pulmonary_disease_max,median,0.0,1,4,2299,224
chronic_pulmonary_disease_max,missing_rate,0.0,1,4,2299,224
chronic_pulmonary_disease_mean,mean,0.27359721618094823,1,4,2299,224
chronic_pulmonary_disease_mean,median,0.0,1,4,2299,224
chronic_pulmonary_disease_mean,missing_rate,0.0,1,4,2299,224
chronic_pulmonary_disease_median,mean,0.27359721618094823,1,4,2299,224
chronic_pulmonary_disease_median,median,0.0,1,4,2299,224
chronic_pulmonary_disease_median,missing_rate,0.0,1,4,2299,224
chronic_pulmonary_disease_min,mean,0.27359721618094823,1,4,2299,224
chronic_pulmonary_disease_min,median,0.0,1,4,2299,224
chronic_pulmonary_disease_min,missing_rate,0.0,1,4,2299,224
chronic_pulmonary_disease_std,mean,0.0,1,4,2299,224
chronic_pulmonary_disease_std,median,0.0,1,4,2299,224
chronic_pulmonary_disease_std,missing_rate,0.0,1,4,2299,224
ck_total_max,mean,796.0030448020879,1,4,2299,224
ck_total_max,median,100.0,1,4,2299,224
ck_total_max,missing_rate,0.0,1,4,2299,224
ck_total_mean,mean,544.442045174372,1,4,2299,224
ck_total_mean,median,100.0,1,4,2299,224
ck_total_mean,missing_rate,0.0,1,4,2299,224
ck_total_median,mean,532.7364071335363,1,4,2299,224
ck_total_median,median,100.0,1,4,2299,224
ck_total_median,missing_rate,0.0,1,4,2299,224
ck_total_min,mean,272.0691605045672,1,4,2299,224
ck_total_min,median,100.0,1,4,2299,224
ck_total_min,missing_rate,0.0,1,4,2299,224
ck_total_std,mean,161.3132877705551,1,4,2299,224
ck_total_std,median,0.0,1,4,2299,224
ck_total_std,missing_rate,0.0,1,4,2299,224
ckmb_max,mean,,1,4,2299,224
ckmb_max,median,,1,4,2299,224
ckmb_max,missing_rate,1.0,1,4,2299,224
ckmb_mean,mean,,1,4,2299,224
ckmb_mean,median,,1,4,2299,224
ckmb_mean,missing_rate,1.0,1,4,2299,224
ckmb_median,mean,,1,4,2299,224
ckmb_median,median,,1,4,2299,224
ckmb_median,missing_rate,1.0,1,4,2299,224
ckmb_min,mean,,1,4,2299,224
ckmb_min,median,,1,4,2299,224
ckmb_min,missing_rate,1.0,1,4,2299,224
ckmb_std,mean,,1,4,2299,224
ckmb_std,median,,1,4,2299,224
ckmb_std,missing_rate,1.0,1,4,2299,224
congestive_heart_failure_max,mean,0.3349282296650718,1,4,2299,224
congestive_heart_failure_max,median,0.0,1,4,2299,224
congestive_heart_failure_max,missing_rate,0.0,1,4,2299,224
congestive_heart_failure_mean,mean,0.3349282296650718,1,4,2299,224
congestive_heart_failure_mean,median,0.0,1,4,2299,224
congestive_heart_failure_mean,missing_rate,0.0,1,4,2299,224
congestive_heart_failure_median,mean,0.3349282296650718,1,4,2299,224
congestive_heart_failure_median,median,0.0,1,4,2299,224
congestive_heart_failure_median,missing_rate,0.0,1,4,2299,224
congestive_heart_failure_min,mean,0.3349282296650718,1,4,2299,224
congestive_heart_failure_min,median,0.0,1,4,2299,224
congestive_heart_failure_min,missing_rate,0.0,1,4,2299,224
congestive_heart_failure_std,mean,0.0,1,4,2299,224
congestive_heart_failure_std,median,0.0,1,4,2299,224
congestive_heart_failure_std,missing_rate,0.0,1,4,2299,224
creatinine_delta,mean,0.008196291699053936,1,4,2299,224
creatinine_delta,median,-0.019759661184241217,1,4,2299,224
creatinine_delta,missing_rate,0.0,1,4,2299,224
creatinine_max,mean,2.0256633318834276,1,4,2299,224
creatinine_max,median,1.3,1,4,2299,224
creatinine_max,missing_rate,0.0,1,4,2299,224
creatinine_mean,mean,1.687563885795878,1,4,2299,224
creatinine_mean,median,1.1253032928942723,1,4,2299,224
creatinine_mean,missing_rate,0.0,1,4,2299,224
creatinine_median,mean,1.6910830795998262,1,4,2299,224
creatinine_median,median,1.1,1,4,2299,224
creatinine_median,missing_rate,0.0,1,4,2299,224
creatinine_min,mean,1.2334928229665072,1,4,2299,224
creatinine_min,median,0.9,1,4,2299,224
creatinine_min,missing_rate,0.0,1,4,2299,224
creatinine_post_mean,mean,1.6957601774949318,1,4,2299,224
creatinine_post_mean,median,1.1242634315424709,1,4,2299,224
creatinine_post_mean,missing_rate,0.0,1,4,2299,224
creatinine_pre_mean,mean,1.687563885795878,1,4,2299,224
creatinine_pre_mean,median,1.1253032928942723,1,4,2299,224
creatinine_pre_mean,missing_rate,0.0,1,4,2299,224
creatinine_slope,mean,5.811441802244538e-05,1,4,2299,224
creatinine_slope,median,1.0018131504396556e-05,1,4,2299,224
creatinine_slope,missing_rate,0.0,1,4,2299,224
creatinine_std,mean,0.23360171775911903,1,4,2299,224
creatinine_std,median,0.11298577298527526,1,4,2299,224
creatinine_std,missing_rate,0.0,1,4,2299,224
crp_max,mean,115.72968750000001,1,4,2299,224
crp_max,median,105.85,1,4,2299,224
crp_max,missing_rate,0.9443236189647672,1,4,2299,224
crp_mean,mean,111.46172787017011,1,4,2299,224
crp_mean,median,104.90000000000053,1,4,2299,224
crp_mean,missing_rate,0.9443236189647672,1,4,2299,224
crp_median,mean,111.603125,1,4,2299,224
crp_median,median,102.15,1,4,2299,224
crp_median,missing_rate,0.9443236189647672,1,4,2299,224
crp_min,mean,108.78046875,1,4,2299,224
crp_min,median,102.15,1,4,2299,224
crp_min,missing_rate,0.9443236189647672,1,4,2299,224
crp_std,mean,2.6683339561809016,1,4,2299,224
crp_std,median,0.0,1,4,2299,224
crp_std,missing_rate,0.9443236189647672,1,4,2299,224
d_dimer_max,mean,,1,4,2299,224
d_dimer_max,median,,1,4,2299,224
d_dimer_max,missing_rate,1.0,1,4,2299,224
d_dimer_mean,mean,,1,4,2299,224
d_dimer_mean,median,,1,4,2299,224
d_dimer_mean,missing_rate,1.0,1,4,2299,224
d_dimer_median,mean,,1,4,2299,224
d_dimer_median,median,,1,4,2299,224
d_dimer_median,missing_rate,1.0,1,4,2299,224
d_dimer_min,mean,,1,4,2299,224
d_dimer_min,median,,1,4,2299,224
d_dimer_min,missing_rate,1.0,1,4,2299,224
d_dimer_std,mean,,1,4,2299,224
d_dimer_std,median,,1,4,2299,224
d_dimer_std,missing_rate,1.0,1,4,2299,224
dbp_delta,mean,1.681687778260633,1,4,2299,224
dbp_delta,median,1.4696707105719256,1,4,2299,224
dbp_delta,missing_rate,0.0,1,4,2299,224
dbp_max,mean,88.04806437581557,1,4,2299,224
dbp_max,median,83.5,1,4,2299,224
dbp_max,missing_rate,0.0,1,4,2299,224
dbp_mean,mean,58.70309302663362,1,4,2299,224
dbp_mean,median,57.70883882149047,1,4,2299,224
dbp_mean,missing_rate,0.0,1,4,2299,224
dbp_median,mean,57.7040713353632,1,4,2299,224
dbp_median,median,57.0,1,4,2299,224
dbp_median,missing_rate,0.0,1,4,2299,224
dbp_min,mean,40.93192692474989,1,4,2299,224
dbp_min,median,41.0,1,4,2299,224
dbp_min,missing_rate,0.0,1,4,2299,224
dbp_post_mean,mean,60.38478080489425,1,4,2299,224
dbp_post_mean,median,59.53206239168111,1,4,2299,224
dbp_post_mean,missing_rate,0.0,1,4,2299,224
dbp_pre_mean,mean,58.70309302663362,1,4,2299,224
dbp_pre_mean,median,57.70883882149047,1,4,2299,224
dbp_pre_mean,missing_rate,0.0,1,4,2299,224
dbp_slope,mean,-0.0015875833042022914,1,4,2299,224
dbp_slope,median,-0.001335520700277256,1,4,2299,224
dbp_slope,missing_rate,0.0,1,4,2299,224
dbp_std,mean,9.078687355848613,1,4,2299,224
dbp_std,median,8.574683788345263,1,4,2299,224
dbp_std,missing_rate,0.0,1,4,2299,224
dementia_max,mean,0.02566333188342758,1,4,2299,224
dementia_max,median,0.0,1,4,2299,224
dementia_max,missing_rate,0.0,1,4,2299,224
dementia_mean,mean,0.02566333188342758,1,4,2299,224
dementia_mean,median,0.0,1,4,2299,224
dementia_mean,missing_rate,0.0,1,4,2299,224
dementia_median,mean,0.02566333188342758,1,4,2299,224
dementia_median,median,0.0,1,4,2299,224
dementia_median,missing_rate,0.0,1,4,2299,224
dementia_min,mean,0.02566333188342758,1,4,2299,224
dementia_min,median,0.0,1,4,2299,224
dementia_min,missing_rate,0.0,1,4,2299,224
dementia_std,mean,0.0,1,4,2299,224
dementia_std,median,0.0,1,4,2299,224
dementia_std,missing_rate,0.0,1,4,2299,224
diabetes_with_cc_max,mean,0.10091344062635929,1,4,2299,224
diabetes_with_cc_max,median,0.0,1,4,2299,224
diabetes_with_cc_max,missing_rate,0.0,1,4,2299,224
diabetes_with_cc_mean,mean,0.10091344062635929,1,4,2299,224
diabetes_with_cc_mean,median,0.0,1,4,2299,224
diabetes_with_cc_mean,missing_rate,0.0,1,4,2299,224
diabetes_with_cc_median,mean,0.10091344062635929,1,4,2299,224
diabetes_with_cc_median,median,0.0,1,4,2299,224
diabetes_with_cc_median,missing_rate,0.0,1,4,2299,224
diabetes_with_cc_min,mean,0.10091344062635929,1,4,2299,224
diabetes_with_cc_min,median,0.0,1,4,2299,224
diabetes_with_cc_min,missing_rate,0.0,1,4,2299,224
diabetes_with_cc_std,mean,0.0,1,4,2299,224
diabetes_with_cc_std,median,0.0,1,4,2299,224
diabetes_with_cc_std,missing_rate,0.0,1,4,2299,224
diabetes_without_cc_max,mean,0.23749456285341453,1,4,2299,224
diabetes_without_cc_max,median,0.0,1,4,2299,224
diabetes_without_cc_max,missing_rate,0.0,1,4,2299,224
diabetes_without_cc_mean,mean,0.23749456285341453,1,4,2299,224
diabetes_without_cc_mean,median,0.0,1,4,2299,224
diabetes_without_cc_mean,missing_rate,0.0,1,4,2299,224
diabetes_without_cc_median,mean,0.23749456285341453,1,4,2299,224
diabetes_without_cc_median,median,0.0,1,4,2299,224
diabetes_without_cc_median,missing_rate,0.0,1,4,2299,224
diabetes_without_cc_min,mean,0.23749456285341453,1,4,2299,224
diabetes_without_cc_min,median,0.0,1,4,2299,224
diabetes_without_cc_min,missing_rate,0.0,1,4,2299,224
diabetes_without_cc_std,mean,0.0,1,4,2299,224
diabetes_without_cc_std,median,0.0,1,4,2299,224
diabetes_without_cc_std,missing_rate,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_max,mean,0.14700739451935627,1,4,2299,224
dobutamine_rate_mcgkgmin_max,median,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_max,missing_rate,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_mean,mean,0.010845325476225437,1,4,2299,224
dobutamine_rate_mcgkgmin_mean,median,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_mean,missing_rate,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_median,mean,0.0008742931709438885,1,4,2299,224
dobutamine_rate_mcgkgmin_median,median,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_median,missing_rate,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_min,mean,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_min,median,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_min,missing_rate,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_std,mean,0.02635256760599806,1,4,2299,224
dobutamine_rate_mcgkgmin_std,median,0.0,1,4,2299,224
dobutamine_rate_mcgkgmin_std,missing_rate,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_max,mean,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_max,median,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_max,missing_rate,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_mean,mean,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_mean,median,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_mean,missing_rate,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_median,mean,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_median,median,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_median,missing_rate,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_min,mean,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_min,median,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_min,missing_rate,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_std,mean,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_std,median,0.0,1,4,2299,224
dopamine_rate_mcgkgmin_std,missing_rate,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_max,mean,0.006272292301000435,1,4,2299,224
epinephrine_rate_mcgkgmin_max,median,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_max,missing_rate,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_mean,mean,0.00025776385166529015,1,4,2299,224
epinephrine_rate_mcgkgmin_mean,median,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_mean,missing_rate,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_median,mean,2.6098303610265333e-05,1,4,2299,224
epinephrine_rate_mcgkgmin_median,median,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_median,missing_rate,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_min,mean,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_min,median,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_min,missing_rate,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_std,mean,0.0008851761857017455,1,4,2299,224
epinephrine_rate_mcgkgmin_std,median,0.0,1,4,2299,224
epinephrine_rate_mcgkgmin_std,missing_rate,0.0,1,4,2299,224
ferritin_max,mean,3818.486956521739,1,4,2299,224
ferritin_max,median,557.0,1,4,2299,224
ferritin_max,missing_rate,0.8499347542409743,1,4,2299,224
ferritin_mean,mean,3782.8315186265895,1,4,2299,224
ferritin_mean,median,557.0,1,4,2299,224
ferritin_mean,missing_rate,0.8499347542409743,1,4,2299,224
ferritin_median,mean,3786.721739130435,1,4,2299,224
ferritin_median,median,556.0,1,4,2299,224
ferritin_median,missing_rate,0.8499347542409743,1,4,2299,224
ferritin_min,mean,3724.205797101449,1,4,2299,224
ferritin_min,median,547.0,1,4,2299,224
ferritin_min,missing_rate,0.8499347542409743,1,4,2299,224
ferritin_std,mean,38.48193966610921,1,4,2299,224
ferritin_std,median,0.0,1,4,2299,224
ferritin_std,missing_rate,0.8499347542409743,1,4,2299,224
fibrinogen_max,mean,,1,4,2299,224
fibrinogen_max,median,,1,4,2299,224
fibrinogen_max,missing_rate,1.0,1,4,2299,224
fibrinogen_mean,mean,,1,4,2299,224
fibrinogen_mean,median,,1,4,2299,224
fibrinogen_mean,missing_rate,1.0,1,4,2299,224
fibrinogen_median,mean,,1,4,2299,224
fibrinogen_median,median,,1,4,2299,224
fibrinogen_median,missing_rate,1.0,1,4,2299,224
fibrinogen_min,mean,,1,4,2299,224
fibrinogen_min,median,,1,4,2299,224
fibrinogen_min,missing_rate,1.0,1,4,2299,224
fibrinogen_std,mean,,1,4,2299,224
fibrinogen_std,median,,1,4,2299,224
fibrinogen_std,missing_rate,1.0,1,4,2299,224
fluid_balance_daily_ml_max,mean,3466.722353197042,1,4,2299,224
fluid_balance_daily_ml_max,median,2735.0,1,4,2299,224
fluid_balance_daily_ml_max,missing_rate,0.0,1,4,2299,224
fluid_balance_daily_ml_mean,mean,1577.6999304710303,1,4,2299,224
fluid_balance_daily_ml_mean,median,1197.9822183708884,1,4,2299,224
fluid_balance_daily_ml_mean,missing_rate,0.0,1,4,2299,224
fluid_balance_daily_ml_median,mean,1426.599612875163,1,4,2299,224
fluid_balance_daily_ml_median,median,964.0,1,4,2299,224
fluid_balance_daily_ml_median,missing_rate,0.0,1,4,2299,224
fluid_balance_daily_ml_min,mean,-35.41666376685515,1,4,2299,224
fluid_balance_daily_ml_min,median,-90.23,1,4,2299,224
fluid_balance_daily_ml_min,missing_rate,0.0,1,4,2299,224
fluid_balance_daily_ml_std,mean,1383.0258513523663,1,4,2299,224
fluid_balance_daily_ml_std,median,1025.549601990721,1,4,2299,224
fluid_balance_daily_ml_std,missing_rate,0.0,1,4,2299,224
fluid_balance_total_ml_max,mean,9498.034454110482,1,4,2299,224
fluid_balance_total_ml_max,median,6215.35,1,4,2299,224
fluid_balance_total_ml_max,missing_rate,0.0,1,4,2299,224
fluid_balance_total_ml_mean,mean,7429.582641124593,1,4,2299,224
fluid_balance_total_ml_mean,median,4736.549514731379,1,4,2299,224
fluid_balance_total_ml_mean,missing_rate,0.0,1,4,2299,224
fluid_balance_total_ml_median,mean,7288.512492387994,1,4,2299,224
fluid_balance_total_ml_median,median,4627.97,1,4,2299,224
